video_id,newspaper,video_text,video_description,video_topic,num_comments,num_offensive_comments,offensive_score,offensive_trigger,type,true_label,pred_label
Vjx3TvWfdkE,lastampa,"I manifesti anni '40 sui muri di Roma, la storica dell'arte: ""Sono stati protetti o nascosti?""","Siamo in via Cola di Rienzo, quartiere Prati, una delle principali vie dello shopping romano: qui, dietro le vetrine di uno storico negozio di scarpe, sono stati ritrovati manifesti degli anni '40. Rimasti incollati al muro per oltre 80 anni, sono riapparsi una volta smontate le vetrine: nei loro testi propaganda bellica e ordinanze per la protezione antiaerea e il coprifuoco. La storica dell'arte Maria Isabella Safarik li ha notati e per prima li ha resi virali sui social. È proprio lei a mostrarceli, a raccontarci la storia di questa scoperta e a spiegarci perché è importante la loro salvaguardia.

Di Serena Curci","arts, culture, entertainment and media",0,0,0.0,0,silver,0,0
WyLy8VDWn_I,lastampa,Guerriglia al DERBY TORO-JUVE: grave un TIFOSO bianconero,"Marco Leonardo Basoccu, commercialista di 36 anni, è steso in un lettino del reparto di terapia intensiva delle Molinette. Domenica 24 maggio è stato sottoposto a un intervento neurochirurgico ed è stato indotto in coma farmacologico a causa di un grave trauma cranico. Verrà ora sottoposto a una Tac di controllo. La prognosi resta riservata. «Ho parlato con i medici mi hanno detto che bisogna aspettare, che è necessario capire se l’ematoma verrà assorbito o no» dice il padre Pierluigi. Cammina avanti e indietro davanti al pronto soccorso delle Molinette. Con lui c’è anche la moglie Maria Teresa. E intorno tutti i ragazzi del gruppo Viking di Milano con i quali, ogni tanto, il 36enne - che abita a Milano - va a vedere le partite della Juventus. [...].

L'articolo integrale di Gianni Giacomino su La Stampa

#LaStampa","disaster, accident and emergency incident",1,1,0.5,0,silver,0,1
XY0omRo8vYc,lastampa,“Aggredì a freddo un migrante”: il direttore del Cpr finisce a processo per minacce e percosse,"È stato citato a giudizio, e verrà processato a settembre, Vincenzo Salvo, il direttore del Cpr indagato per avere aggredito, secondo l’accusa, Aziz Chaabani, un ragazzo tunisino di 25 anni recluso in corso Brunelleschi nei mesi di dicembre 2025 e gennaio 2026. Il funzionario era stato sospeso - e resta tale - dopo la denuncia del giovane, che nel procedimento penale figura come parte offesa, assistita dall’avvocata Monica Grosso.

Ne scrive Elisa Sola per La Stampa

#LaStampa #Torino #Cpr","crime, law and justice",0,0,0.0,0,silver,0,1
XcreOLbAmkU,lastampa,"Gli abitanti di Gaza: ""La Flotilla ha puntato i riflettori su quello che sta accadendo qui""","L'intercettazione in acque internazionali della Freedom Flotilla da parte di soldati israeliani, prima che potesse raggiungere le coste di Gaza, ha attirato nuovamente l'attenzione sul blocco in corso e sulle aspettative che molti palestinesi riponevano nella missione.

Le imbarcazioni, che trasportavano attivisti di vari Paesi decisi a sfidare il blocco della Striscia di Gaza, sono state fermate in mare aperto e i passeggeri sono stati fatti prigionieri. Circolano notizie di maltrattamenti, assieme alle discutibili affermazioni del Ministro per la sicurezza nazionale Itamar Ben-Gvir.

Per molti abitanti di Gaza, l'esito è deludente, ma non inatteso.

Il racconto di Majd Al-Assar da Gaza City è su La Stampa

#LaStampa #Flotilla","conflict, war and peace",1,1,0.5,0,silver,0,1
XtwSMThD0OM,lastampa,"I seggi restano deserti, la rivolta silenziosa dei torinesi che hanno smesso di scegliere","Se c’è un dato di queste elezioni comunali sul quale le segreterie di partito, di qualunque colore siano, dovranno interrogarsi a fondo fin da subito è quello dell’affluenza. Il valore medio registrato nei 23 comuni della provincia di Torino è del 51,89 per cento: la più bassa di tutto il Piemonte, dove si è raggiunto appena il 54,43 per cento.

Cinque anni fa era stato del 63,85 per cento (si votava solo di domenica) e in occasione del referendum sulla riforma della Giustizia del 22 e 23 marzo scorsi si era arrivati al 63,8 per cento. Segno che anche la mobilitazione che ha poi premiato il No si è volatizzata.

Il racconto integrale di Paolo Varetto è su La Stampa - Torino",politics and government,1,0,0.0,0,silver,0,1
ZeZvaG6gx5g,lastampa,"ALESSANDRO BARBERO al SALONE del Libro: ""Per raccontare non serve aver letto molti LIBRI""","Ospite allo stand de La Stampa al Salone del Libro di Torino, Alessandro Barbero ha raccontato i suoi desideri di lettura e immaginazione. Il professore ha citato il fascino di incontrare figure storiche come Carlo Magno, ma anche persone comuni del suo tempo, e riflettuto sul rapporto tra la lettura e la capacità di saper raccontare storie.","arts, culture, entertainment and media",1,1,0.5,0,silver,0,0
ZxSPzdxAoKk,lastampa,Un gruppo di studenti aggredisce due docenti dell'Itis Leonardo Da Vinci a Parma,"Ecco il video dell'aggressione ai due docenti dell'ITIS ""Leonardo da Vinci"" di Parma, avvenuta giovedì 21 maggio nel parco ""Ex Eridania"" appena fuori dall'istituto e diventato virale sui social. Il filmato mostra un gruppo di giovani che accerchia un primo professore e poi aggredisce fisicamente anche il collega intervenuto per difenderlo e chiamare il 113.
 
Video postato da Gaetana Russo","crime, law and justice",24,18,0.8293,1,silver,1,1
_lOSzc93oNQ,lastampa,"A Torino, scontri prima del derby con la Juve: le tifoserie delle due squadre entrano in contatto","Tensioni tra tifosi del Torino e della Juventus a poche centinaia di metri dallo stadio. Poco dopo le 17 di oggi, 24 maggio, i gruppi ultras delle due squadre sono entrati in contatto in piazza San Gabriele di Gorizia. Dopo alcuni minuti di violenza sono intervenute le forze dell'ordine con fumogeni per allontanare le due fazioni, ma la tensione è proseguita a lungo, con lanci di bombe carta, bottiglie, sassi e l'aria densa di fumo.

video Ansa",sport,105,65,0.8691,1,silver,1,1
_pdx-UOEJEI,lastampa,"GRINZANE CAVOUR, Mario ROGGERO in attesa del verdetto della CASSAZIONE","Oltre sedicimila followers sul suo profilo Instagram. I suoi video a viso aperto, lo guardo fisso sulla telecamera, la mani giunte quasi in preghiera, hanno collezionato 5 milioni di visualizzazioni. Senza contare poi le menzioni quotidiane sulle onde della «Zanzara», su Radio 24 e l’appoggio politico ricevuto dopo la sentenza di condanna. «Grazie, grazie, del vostro affetto... in attesa della sentenza definitiva, che arriverà tra qualche mese, leggere i tantissimi messaggi di supporto mi sta dando la forza per andare avanti».","crime, law and justice",85,46,0.8568,1,silver,1,1
a9leb-JOen4,lastampa,“Prego giorno e notte perché Dio salvi Marco”: il padre del ferito prima del derby della Mole,"Per papà Pierluigi e mamma Maria Teresa adesso i giorni sono tutti uguali. La sveglia quando albeggia dopo una notte insonne, passata quasi del tutto a pregare, e poi verso le Molinette. «Certo non ci rimane che pregare e sperare» ripete da domenica sera 24 maggio Pierluigi Basoccu, il padre di Marco Leonardo, il commercialista milanese di 36 anni che è rimasto gravemente ferito alla testa, durante gli scontri di domenica prima del derby tra Juve e Toro.
«Già la prima sera che stavo correndo qui in macchina da Casale senza sapere nemmeno come facevo a guidare, mi son rivolto a chi è più in alto e gli ho detto: “Se devi prendere qualcuno prendi me, ma non Marco”». Sospira Pierluigi: «Io credo in Dio anche se non sono molto praticante e, secondo me, la preghiera aiuta sia chi la fa e sia quelli a cui è diretta».

Ne parlano Gianni Giacomino e Caterina Stamin su La Stampa - Torino

#LaStampa #Torino",human interest,1,0,0.0,0,silver,0,1
aVorpwQZdQg,lastampa,L'arresto di Britney Spears per guida in stato alterato,"La polizia della California ha diffuso i filmati della dashcam relativi all’arresto di Britney Spears, fermata lo scorso 4 marzo nella contea di Ventura con l’accusa di guida in stato alterato.

Nel video, registrato di notte, gli agenti fermano l’automobile della cantante dopo averla vista procedere in modo irregolare tra le corsie. Durante il controllo un poliziotto le chiede se abbia bevuto alcolici. “Sono andata a ballare”, risponde Spears dall’interno del veicolo, mentre l’agente le domanda il permesso di controllare i suoi occhi per effettuare un test di sobrietà sul posto.

In un altro passaggio la popstar racconta agli agenti che si trattava della “prima volta” alla guida della sua nuova automobile. Quando la polizia le propone di accompagnarla lontano dalla zona dove si stavano radunando curiosi, Spears inizialmente rifiuta sostenendo di essere perfettamente in grado di guidare. “Conosco i miei diritti, non ho fatto niente di male”, dice nel filmato.

Le immagini mostrano poi gli agenti mentre continuano le verifiche prima di ammanettarla e trasferirla da una volante all’altra. Inizialmente Spears era stata accusata di guida in stato di ebbrezza, ma in seguito si è dichiarata colpevole di un reato minore, guida spericolata, evitando così un periodo di libertà vigilata più lungo.

Video Reuters

#britneyspears","crime, law and justice",4,4,0.7474,1,silver,1,1
byplipwGEfw,lastampa,Scippatore 59enne in monopattino strappa una collana a un'anziana: incastrato dalle telecamere,"Uno scippatore di 59 anni è stato denunciato dalla Polizia di Stato per aver strappato una collana dal collo di un'anziana donna. L'uomo si è avvicinato a bordo di un monopattino a due donne che camminavano sul marciapiede di corso Galileo Ferraris, ha aggredito una delle due strappandole il gioiello, poi è fuggito. A inchiodarlo è stata la videosorveglianza della zona: confrontando le immagini i poliziotti del Commissariato San Secondo sono riusiti a dare un volto e un nome all'uomo. Durante la perquisizione domiciliare gli agenti hanno trovato rinvenire gli abiti indossati il giorno del furto.

Video Polizia","crime, law and justice",5,3,0.6613,0,silver,0,1
czVnDDHDVng,lastampa,Giovanni Allevi: “Ogni giorno è un miracolo. Pensavo di non suonare più ma un gatto mi ha aiutato”,"Non ha bisogno di presentazioni Giovanni Allevi. Amato divo della musica classica in una versione più pop, compositore filosofo, scrittore, concertista. Iconicamente riconoscibile per quella criniera riccia che gli spiove come un sipario sul volto quando si piega sulla tastiera. Nel 2022 gli era stata diagnosticata una grave forma tumorale: mieloma multiplo, neoplasia che colpisce il midollo osseo provocando anche gravi metastasi ossee.

L’intervista di Adriana Marmiroli è su La Stampa","arts, culture, entertainment and media",88,13,0.7752,1,silver,1,0
d4XwUpfxIcA,lastampa,"Da Nizza a Roma in windsurf. Arriva Merijn Tinga, il biologo che sfida la plastica: ""E ora dal Papa""","Dopo oltre 700 km percorsi su una tavola da windsurf realizzata anche con plastica riciclata, Merijn Tinga - biologo e attivista olandese noto come ""Plastic Soup Surfer"" - è arrivato a Roma per promuovere il Sistema di Deposito Cauzionale (DRS) per bottiglie e lattine. Tinga completa così sul Mediterraneo la tappa Nizza-Roma, l'ultima della sua lunga spedizione europea iniziata nel 2023 da Oslo per toccare anche Londra, Parigi e Genova e dedicata alla lotta contro l'inquinamento da plastica e al riciclaggio.

L'avventura prosegue su terra, con un incontro presso la Camera dei Deputati e un'udienza privata con Papa Leone XIV in Vaticano. L'obiettivo è promuovere una legge che adotti anche in Italia la soluzione del deposito cauzionale. Il sistema è adottato in molti paesi europei: i consumatori versano una piccola cauzione quando acquistano lattine o bottiglie di plastica, soldi che vengono restituiti quando si riporta indietro il contenitore in appositi macchinari che lo avviano al riciclaggio. Tinga chiederà anche al Papa di installare la prima macchina per il deposito cauzionale nella Città del Vaticano.

di Edoardo Iacolucci",environment,1,0,0.0,0,silver,0,0
dXVH1T_3XGA,lastampa,"Meloni telefona a Venturini, nuovo sindaco di Venezia","Giorgia Meloni ha telefonato Simone Venturini per complimentarsi dell'esito delle elezioni comunali di Venezia. La chiamata è arrivata durante i festeggiamenti a Mestre, davanti al quartier generale del candidato sindaco del centrodestra

#meloni #venezia",politics and government,14,7,0.7529,1,gold,1,1
dgWhWcGPG8w,lastampa,"Pif: ""Se vedessi uno come Vannacci al bar direi: 'Per favore basta alcol a quel signore'""","Pif, intervistato da Roberto Pavanello al Salone del Libro 2026, ha fotografato la desolante situazione politica italiana e non solo, con il suo solito spirito corrosivo ma anche appassionato.

#SalTo26 #Vannacci",politics and government,50,37,0.8562,1,silver,1,1
dvC-DCugyNE,lastampa,"Sanchez dalla Fao a Roma: ""La fame sta diventando sempre più un'arma, meno costosa dei missili""","""La fame sta diventando sempre più un'arma. Ed è meno costosa dei missili"". Il primo ministro spagnolo Pedro Sanchez ha detto così alla Fao a Roma, in un incontro che ha toccato il conflitto in Iran e l'intera sicurezza alimentare globale. Sanchez ha ricordato gli attacchi contro mercati, terre coltivate e sistemi di distribuzione alimentare. E ha citato Gaza, ""dove alcuni cercano di vincere una guerra facendo morire di fame la popolazione"".

Il premier spagnolo era accompagnato dal Ministro dell'Agricoltura Luis Planas, candidato della Spagna alla presidenza dell'agenzia delle Nazioni Unite. Domani incontrerà Papa Leone. Il pontefice è a sua volta atteso in Spagna dal 6 al 12 giugno, nella sua prima visita in un paese dell'Unione Europea al di fuori dell'Italia.

video Reuters",politics and government,5,3,0.6613,0,silver,0,1
dydwzHnuhxE,lastampa,La direttrice dei sub finlandesi: “Ecco come abbiamo agito nelle grotte delle Maldive”,"«Proprio ieri sono andata a riguardare le statistiche relative agli incidenti, almeno quelli che gestiamo noi: il 59 per cento capita a subacquei esperti. Non conta quante immersioni si abbiano alle spalle, o quanto ci si senta bene, alla sicurezza non si può derogare». Laura Marroni è la ceo di Dan Europe, l’organizzazione internazionale che si è occupata di recuperare i corpi di quattro su cinque delle vittime delle Maldive. […]

Dan Europe si occupa di sicurezza a diversi livelli, con missioni in tutto il mondo. Era mai capitato un incidente di questo tipo?
«No, mai così tante persone, in grotta, in quelle condizioni. È qualcosa di inedito. Però alle Maldive siamo stati tante volte, purtroppo. Sono luoghi molto frequentati […]».

L’intervista integrale di Giulia Mietta è su La Stampa

#LaStampa","disaster, accident and emergency incident",13,1,0.0489,0,gold,0,0
euhDg5A8g8I,lastampa,"Alberto Angela: ""Sono un viaggiatore che torna a Torino ogni tanto""","“Sono un viaggiatore che torna a Torino ogni tanto, e l’ho vista cambiare, migliorare”: così Alberto Angela a #Salto26. In colloquio con Alberto Infelise allo stand de La Stampa ha raccontato del suo rapporto con la città e della fiducia verso ‘Il mondo salvato dai ragazzini’, motto di questa edizione del Salone che, dice, “Si applica anche a Torino”","arts, culture, entertainment and media",0,0,0.0,0,silver,0,0
fHqhoX8B-SM,lastampa,"Si dimette la direttrice dell'Intelligence Tulsi Gabbard: “Mio marito malato grave, devo sostenerlo”","La direttrice della National Intelligence americana Tulsi Gabbard si dimette. Lo riporta Fox. La decisione per sostenere il marito nella sua battaglia contro una “forma estremamente rara di cancro alle ossa”, afferma Fox. Gabbard lo avrebbe già notificato a Donald Trump e il suo ultimo giorno di lavoro sarà il 30 giugno. Trump ha annunciato che il suo posto sarà preso ad interim dal suo numero due Aaron Lukas.

La notizia integrale è su La Stampa

#Usa #LaStampa",politics and government,0,0,0.0,0,silver,0,1
fOuMyDFv4tc,lastampa,La nazionale femminile di pallavolo in visita all'ospedale Gaslini di Genova,"Alcune atlete della nazionale italiana di pallavolo hanno fatto visita, nella mattina di venerdì 22 maggio, all’ospedale pediatrico Istituto Giannina Gaslini di Genova, accompagnate dal commissario tecnico Julio Velasco. Le azzurre hanno trascorso alcune ore in compagnia dei bambini dei reparti Piattaforma Neuro-Gastro e UOC Neurochirurgia.

Credits: Ufficio Stampa Fipav

#pallavolo #gaslini",sport,1,0,0.0,0,silver,0,0
huu-IP1ZUUo,lastampa,"TORINO, aveva pestato e RAPINATO un giovane che viaggiava in tram, arrestato","I carabinieri del comando stazione Torino Po Vanchiglia hanno eseguito un'ordinanza di custodia cautelare in carcere, emessa dal gip del Tribunale di Torino a carico di un ventottenne, senza fissa dimora, gravemente indiziato del reato di rapina in concorso. Nella notte del 29 gennaio scorso, l'uomo, in compagnia di un complice, aveva aggredito un venticinquenne, colpendolo con testate al volto, e poi rapinandolo di una collana in oro. Il complice ha ricevuto la notifica del provvedimento cautelare in carcere perché già recluso per un analogo reato.
Video LaPresse","crime, law and justice",11,10,0.8078,1,silver,1,1
idCLmVZTFYY,lastampa,"Airbnb, a Torino guadagni triplicati e mercato drogato: “Quartieri giunti a un punto di non ritorno”","A Torino gli alloggi su Airbnb sono 9.736. Tantissimi se si guarda ad altre grandi città: Venezia ne ha poco più di 11mila, Napoli 16,6mila, Firenze 17,5mila. Ma soprattutto, ciò che conta è lo storico degli ultimi anni. A Torino nel 2017 c'erano appena 6,5mila case su Airbnb. Il 50 per cento in meno. Mentre Venezia ne aveva già 10mila, Napoli 8,3mila, Firenze 16mila. Questo significa due cose: che il mercato torinese è in forte espansione e non ha ancora raggiunto il suo picco massimo. che, finché non sarà regolamentato, con molte probabilità continuerà a crescere. Di questo passo non è difficile immaginare di arrivare a 20mila annunci disponibili sulla piattaforma entro il 2030. E questo potrebbe diventare un problema.

Il racconto integrale di Chiara Comai è su La Stampa - Torino

#Torino #affitti #case","economy, business and finance",0,0,0.0,0,silver,0,1
j-_MacC90I8,lastampa,Le motivazioni della condanna per la morte di MOUSSA BALDE a TORINO,"Si tolse la vita nel Cpr di Torino dopo avere subito un «processo di animalizzazione» e di «deumanizzazione». È quanto si legge nella sentenza con cui il tribunale di Torino si è pronunciato sul caso di Moussa Balde, il giovane originario della Guinea morto suicida il 23 maggio 2021. I giudici hanno inflitto un anno di carcere all’allora direttrice del centro, Annalisa Spataro, affermando che fu «gravemente negligente» nel valutare le condizioni psicologiche del trattenuto.

La notizia è su La Stampa - Torino

#LaStampa #Torino #Cpr","crime, law and justice",0,0,0.0,0,silver,0,1
j5cO8GEDHI0,lastampa,"Battibecco Mentana-Nirenstein: ""Ben Gvir parafulmine"". ""Israele non agisce così""","Battibecco al Senato, durante un convegno su Oriana Fallaci, tra i giornalisti Enrico Mentana e Fiamma Nirenstein sul trattamento dei militanti della Flotilla da parte di Israele. Mentana ha evidenziato le responsabilità del governo di Israele attribuendo le violazioni, non al ministro Ben-Gvir (definito ""un parafulmine"") ma a quanto previsto ""nei protocolli di azione delle forze israeliane"". ""Non sono le risate di Ben-Gvir che fanno indignare in quel video"", ha detto Mentana. ""È il trattamento delle persone che non è stato imposto dal ministro"".
 
In totale disaccordo Nirenstein: ""Ma no, non è così, è proprio vero il contrario"", ha replicato, sostenendo che l'intento del governo israeliano era di portare altrove le persone fermate e ""non certo di farle inginocchiare"". Mentana ha insistito: ""Cioè? Le ha fatte inginocchiare Ben-Gvir? No, abbiamo visto le stesse immagini altre volte"".
 
Video Senato Tv",politics and government,76,65,0.8751,1,silver,1,1
j8Xefq0La9g,lastampa,RIAPRE piazza Baldissera a TORINO,"Sorpresa: piazza Baldissera all’alba di martedì 26 maggio è stata riaperta al traffico. Della vecchia maxi rotonda, con l’enorme aiuola centrale che per anni ha dominato uno degli snodi più intricati della città, resta solo il ricordo. Deve ancora essere completata la posa dei binari tra via Cecchi e via Stradella, intervento che permetterà il ritorno del tram, ma nella notte, senza annunci né comunicazioni da parte del Comune, sono sparite quasi tutte le transenne che da oltre un anno occupavano il cuore della piazza. La rotonda ora è un grande incrocio, regolato da semafori […]

Il racconto integrale di Pier Francesco Caracciolo è su La Stampa - Torino

#LaStampa #torino",society,3,2,0.5963,0,silver,0,1
jZ6PYEpPWUU,lastampa,"Baiocchi, confessa D’Alessandro: “L'ho ucciso su richiesta, nemmeno lo conoscevo”","«Quando stava entrando nel palazzo, purtroppo esplosi i colpi. Lo feci per 15-16mila euro, facevo tutto quello che mi chiedeva Marco Ferdico, ero dipendente dalla cocaina. Chiedo scusa alla famiglia, nemmeno lo conoscevo».

Daniel D'Alessandro, uno degli imputati nel processo a Milano per l'omicidio del 29 ottobre 2022 di Vittorio Boiocchi, storico capo ultrà interista, ha confessato in aula con dichiarazioni spontanee.

L'ammissione dopo quelle nelle indagini di altri imputati, tra cui il pentito e ex capo della curva Nord nerazzurra Andrea Beretta, mandante, e Marco Ferdico, ex del direttivo della Nord e ""organizzatore"" del delitto voluto da Beretta per contrasti con la vittima nei business illeciti degli ultras.

La notizia è su La Stampa

#LaStampa #Milano #Inter","crime, law and justice",2,2,0.6604,0,silver,0,1
joMlpdsIF6s,lastampa,"Scontro derby Torino-Juve, gli ultrà bianconeri escono dallo stadio e la partita inizia in ritardo","La vigilia del derby è stata premonitrice: gli scontri sventati nella notte dalla Polizia tra gruppi di ultras juventini e granata non sono bastati a disinnescare le tensioni e le violenze.

Un tifoso di 45 anni è stato trasportato in ospedale, prima al Mauriziano e poi al Cto, a causa di un trauma cranico. L'uomo sarebbe rimasto coinvolto negli scontri. È stato sottoposto a un'operazione chirurgica, le sue condizioni sono giudicate gravi e la prognosi resta riservata.

I tifosi bianconeri presenti allo stadio Olimpico Grande Torino hanno chiesto alla squadra di non giocare. Il clima all'interno dello stadio è stato di grande tensione, con entrambe le squadre all'interno degli spogliatoi e la partita - inizialmente prevista per le 20.45 - impossibilitata a iniziare per motivi di sicurezza. Gli ultrà della Juventus, dagli spalti hanno minacciato l'invasione di campo.

Dopo una lunga trattativa, che ha coinvolto le due società, la prefettura, la questura e la Lega Serie A, si è deciso di giocare. L’inizio è stato fissato per le 21.45. Le squadre hanno ripreso a scaldarsi, ma gli ultras bianconeri hanno iniziato a gridare “fuori fuori” e hanno cominciato a lasciare lo stadio. Un quarto d’ora più tardi anche la curva Maratona, occupata dai granata, ha iniziato a svuotarsi.

L’articolo su La Stampa

#LaStampa #torino #juve",sport,0,0,0.0,0,silver,0,1
kAe6ZFJ6uBY,lastampa,Tuffi nel canale Saint-Martin a Parigi: le temperature raggiungono i 30 gradi e si cerca refrigerio,"La scena che vedete si svolge sul canale Saint-Martin, che scorre a cielo aperto in zone come Place della Rèpublique e il quartiere Belville, tra il 10° e l'11° arrondissement. Quando a Parigi la temperatura sale troppo, non sono pochi gli ardimentosi che pensano di buttarsi in acqua senza tema di reazioni cutanee, infezioni e topi.

video Instagram di @anaapetcu",lifestyle and leisure,3,2,0.5963,0,silver,0,0
lGzz2K1NdEk,lastampa,Le ipotesi sul ferimento del tifoso juventino a Torino,"Tre arresti in flagranza e cinque in differita, tutti della tifoseria bianconera. È il bilancio dei fermati dalla polizia dopo gli scontri che hanno preceduto domenica 24 maggio il derby della Mole […].

Nella guerriglia sono rimasti feriti quattro agenti e Marco Leonardo Basoccu, commercialista appartenente ai Viking di Milano. Mentre il 36enne resta in terapia intensiva, le indagini - affidate alle Digos e alla Squadra Mobile, coordinate dal pm Paolo Scafi - vanno avanti per cercare di ricostruire l’accaduto. Non si esclude il fuoco amico, cioè che l’oggetto contundente - una bottiglia o una pietra - che ha colpito alla testa il tifoso sia partito dallo stesso gruppo di ultras di cui il 36enne fa parte.

Il racconto integrale di Gianni Giacomino, Giuseppe Legato e Caterina Stamin è su La Stampa - Torino

#LaStampa #Torino","crime, law and justice",12,8,0.7777,1,silver,1,1
lV09Yi0fwUI,lastampa,"Pirata investe due sorelle sulle strisce a Milano, una muore. Poi si costituisce: “Era ubriaco”","Nella notte di mercoledì 20 maggio un pirata della strada ha investito due anziane sorelle di 75 e 70 anni che attraversavano sulle strisce, in via Carnia, a Milano. Una delle due donne è morta per le conseguenze dell’urto. L’altra è ricoverata in gravi condizioni.
L'automobilista fuggito, un 39enne italiano, è poi andato a costituirsi al comando dopo agli agenti della polizia locale di via Ornato. Dai primi test aveva 4 volte il tasso alcolico consentito.

La notizia è su La Stampa

#LaStampa #Milano","crime, law and justice",2,2,0.6604,0,silver,0,1
laltf7nhN-E,lastampa,"Pasquale Bruno: ""Ero in corteo, poi il fuggi fuggi e ci siamo rifugiati in un bar""","L'unica partita in curva Pasquale Bruno l'aveva vista nel 1990 assieme a Piero Chiambretti: “Era un Torino-Pisa terminato 1-0 con gol di Cravero”. E mai avrebbe pensato che il suo ritorno in città per assistere al derby in mezzo ai tifosi si potesse trasformare in una giornata da dimenticare. E da testimone oculare. I tafferugli tra i sostenitori juventini e la polizia, intervenuta per evitare il contatto con il corteo della Maratona, li ha visti da vicino. Hanno portato un sostenitore bianconero in ospedale in codice rosso e per reazione il settore riservato agli ospiti si è svuotato, dopo aver minacciato di invadere il campo in caso di inizio della sfida. “Ero andato per godermi lo spettacolo, invece è stata una brutta serata”.

L’intervista integrale di Francesco Manassero è su La Stampa - Torino

#LaStampa",sport,0,0,0.0,0,silver,0,1
llML2TbP1fg,lastampa,"Nuovo attacco Usa in Iran. Trump: ""Uranio distrutto in loco""","Le forze degli Stati Uniti hanno dichiarato di aver attaccato siti di lancio di missili e imbarcazioni posamine nel sud dell’Iran, in quelli che un portavoce militare americano ha definito attacchi “per autodifesa”. In precedenza, i media iraniani avevano riferito di esplosioni nella città portuale meridionale di Bandar Abbas.

I principali negoziatori di Teheran si sono recati in Qatar per discutere i punti controversi di un possibile accordo volto a porre fine alla guerra tra Stati Uniti, Israele e Iran.

Il portavoce del Ministero degli Esteri iraniano ha avvertito che, sebbene siano stati compiuti progressi, ciò non significa che un accordo sia “imminente”.

Trump ha affermato che un’intesa con l’Iran per mettere fine alla guerra dovrebbe includere l’adesione di potenze regionali – tra cui Arabia Saudita, Pakistan e Turchia – agli Accordi di Abramo per normalizzare le relazioni con Israele e che l’uranio di Teheran dovrà essere “immediatamente consegnato agli Stati Uniti per essere riportato a casa e distrutto o eliminato in loco”.

Tutti gli aggiornamenti su La Stampa

#LaStampa","conflict, war and peace",2,1,0.2952,0,silver,0,1
m4LD6miuPVM,lastampa,La lettera di GIORGIA MELONI a LA STAMPA,"“Gentile Direttore,

sono costretta a smentire, ancora una volta, il contenuto di un articolo pubblicato dal suo giornale e firmato dal giornalista che si occupa di seguire Palazzo Chigi.

Ilario Lombardo ha scritto di una Meloni «furibonda» e di richieste di «spiegazioni» rivolte dalla Presidenza del Consiglio al Ministero dei Trasporti per la campagna realizzata da Italia Viva sul 2xmille e diffusa nelle grandi stazioni ferroviarie italiane.

Non è vero che la campagna di Italia Viva mi ha irritato, così come non è vero che qualcuno a Palazzo Chigi abbia chiesto spiegazioni al Mit.

Anzi, devo dire che ho trovato la campagna molto efficace dal punto di vista comunicativo e l’ho detto direttamente a chi l’ha ideata, cioè Matteo Renzi. D’altronde, «c’era lei» perché dopo che c’è stato «lui», quasi nessuno lo ha più votato. Ma questa, ovviamente, è un’altra storia” [...].

La lettera integrale di Giorgia Meloni è su La Stampa

#LaStampa",politics and government,19,8,0.7578,1,gold,1,1
mT__Xs1sljk,lastampa,Le salme dei sub italiani morti alle Maldive sono rientrate in Italia: lunedì le autopsie,"Sono state fatte scendere sulla pista di Malpensa le salme di Monica Montefalcone, docente dell'Università di Genova, la figlia Giorgia Sommacal, la ricercatrice di Unige Muriel Oddenino e Federico Gualtieri, laureato di recente all'ateneo genovese i quattro sub italiani morti durante la drammatica immersione in grotta alle Maldive. Con loro è morto anche Gianluca Benedetti, il cui corpo è stato rimpatriato nei giorni scorsi. Le salme, arrivate verso le 13 di sabato 23 maggio con un volo Turkish Airlines, verranno trasferiti all'obitorio dell'ospedale di Gallarate, provincia di Varese, struttura di riferimento per Malpensa. Nessun cerimoniale ad accogliere le salme. E non risulta nemmeno che alcun parente delle vittime si sia recato in aeroporto

La notizia completa è su La Stampa

#LaStampa","disaster, accident and emergency incident",7,2,0.4932,0,silver,0,0
miSx-D39osw,lastampa,Il derby di Torino preso in ostaggio dagli ultrà,"Se il peggio è la degenerazione del brutto, oltre che cosa c’è? Quello che è successo la sera di domenica 24 maggio allo stadio Olimpico Grande Torino, dove il derby è stato preso in ostaggio da una curva, quella dei tifosi della Juventus, che ha chiesto ai propri giocatori di non scendere in campo minacciando l’invasione in caso contrario.

Il motivo? Negli scontri pre-partita un tifoso bianconero è stato ferito e poi ricoverato in ospedale con un trauma cranico. Il tam tam ha fatto il resto, con il capitano Locatelli prima, e tutta la squadra dopo, chiamati sotto lo spicchio bianconero dello stadio. Una scena già vista e rivista, che ogni volta ci racconta di come il calcio sia caduto in basso, come l’abisso non abbia un fondo. Come sia tutto finito prima ancora di cominciare. […]

Il commento integrale di Paolo Brusorio è su La Stampa

#torino #derby #juventus #toro",sport,14,8,0.7704,1,gold,1,1
